_id,name,duration,firstYearRelease,countryOfOrigin,productionCompany,banner,status,type,description,rate,property,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5],_class,tvShowID,actors[0],actors[1]
6625e6fe967796ed0924bf1d,Seven Samurai (Shichinin no samurai),92,2010,Czech Republic,Jacobi Inc,http://dummyimage.com/247x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Excision of Pericardium, Percutaneous Approach",,,ACTION,ADVENTURE,DRAMA,,,,,6620ef0dfc13ae0cffa24289,,
6625e6fe967796ed0924bf1e,Mad Ron's Prevues from Hell,67,2014,Serbia,"Muller, Brown and Thompson",http://dummyimage.com/133x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Reposition Right Subclavian Vein, Percutaneous Endoscopic Approach",,,COMEDY,HORROR,,,,,,6620ef0dfc13ae0cffa2428a,,
6625e6fe967796ed0924bf1f,Sgt. Kabukiman N.Y.P.D.,77,2014,Croatia,"Fadel, Stracke and Tillman",http://dummyimage.com/165x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Excision of Right Axillary Vein, Percutaneous Approach",,,ACTION,COMEDY,FANTASY,,,,,6620ef0dfc13ae0cffa2428b,,
6625e6fe967796ed0924bf20,Limitless,93,2010,Philippines,Boehm Group,http://dummyimage.com/222x100.png/dddddd/000000,RELEASED,TV_SHOW,"Supplement Thoracic Vertebra with Nonautologous Tissue Substitute, Open Approach",,,SCI_FI,THRILLER,,,,,,6620ef0dfc13ae0cffa2428c,,
6625e6fe967796ed0924bf21,People Will Talk,21,2015,Sweden,Schowalter-Armstrong,http://dummyimage.com/171x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Dilation of Left Brachial Artery with Three Intraluminal Devices, Percutaneous Approach",,,COMEDY,ROMANCE,,,,,,6620ef0dfc13ae0cffa2428d,,
6625e6fe967796ed0924bf22,"Unloved, The",74,2019,China,Hahn-Conn,http://dummyimage.com/194x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Drainage of Right Clavicle with Drainage Device, Percutaneous Endoscopic Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa2428e,,
6625e6fe967796ed0924bf23,"Haunted Palace, The",153,2017,Russia,"Fritsch, Reynolds and Schultz",http://dummyimage.com/232x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Repair Right Lung, Via Natural or Artificial Opening",,,HORROR,,,,,,,6620ef0dfc13ae0cffa2428f,,
6625e6fe967796ed0924bf24,Ran,44,2008,Indonesia,Feest Group,http://dummyimage.com/186x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Drainage of Left Upper Femur with Drainage Device, Percutaneous Approach",,,DRAMA,WAR,,,,,,6620ef0dfc13ae0cffa24290,,
6625e6fe967796ed0924bf25,"Monster in Paris, A (Un monstre à Paris)",46,2014,Portugal,Howell-Erdman,http://dummyimage.com/216x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Bypass Left Common Iliac Artery to Bilateral Common Iliac Arteries with Autologous Venous Tissue, Open Approach",,,ADVENTURE,ANIMATION,CHILDREN,,,,,6620ef0dfc13ae0cffa24291,,
6625e6fe967796ed0924bf26,Food (Jídlo),86,2015,Indonesia,Orn and Sons,http://dummyimage.com/191x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Extirpation of Matter from Right Frontal Bone, Percutaneous Approach",,,ANIMATION,COMEDY,FANTASY,,,,,6620ef0dfc13ae0cffa24292,,
6625e6fe967796ed0924bf27,Titanic,74,2017,China,"Schumm, Kassulke and Halvorson",http://dummyimage.com/184x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Supplement Right Lacrimal Duct with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",,,DRAMA,ROMANCE,,,,,,6620ef0dfc13ae0cffa24293,,
6625e6fe967796ed0924bf28,Hen Hop,92,2014,Pakistan,Ullrich LLC,http://dummyimage.com/250x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Drainage of Right Metacarpophalangeal Joint, Open Approach, Diagnostic",,,ANIMATION,,,,,,,6620ef0dfc13ae0cffa24294,,
6625e6fe967796ed0924bf29,Manny & Lo,48,2017,China,Dach-Goodwin,http://dummyimage.com/180x100.png/dddddd/000000,RELEASED,TV_SHOW,"Supplement Abdominal Aorta with Synthetic Substitute, Open Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa24295,,
6625e6fe967796ed0924bf2a,Katzelmacher,80,2013,France,Haley-Hahn,http://dummyimage.com/103x100.png/dddddd/000000,RELEASED,TV_SHOW,"Insertion of Infusion Device into Right Common Iliac Vein, Percutaneous Endoscopic Approach",,,DRAMA,ROMANCE,,,,,,6620ef0dfc13ae0cffa24296,,
6625e6fe967796ed0924bf2b,"Mating Season, The",142,2019,Greece,"Flatley, Murphy and Marquardt",http://dummyimage.com/115x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Occlusion of Left Internal Mammary Artery, Percutaneous Approach",,,COMEDY,,,,,,,6620ef0dfc13ae0cffa24297,,
6625e6fe967796ed0924bf2c,Somewhere in Time,102,2019,Philippines,Torp and Sons,http://dummyimage.com/169x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Bypass Ileum to Sigmoid Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",,,DRAMA,ROMANCE,,,,,,6620ef0dfc13ae0cffa24298,,
6625e6fe967796ed0924bf2d,Front Page Woman,45,2014,Bulgaria,Hand-Stroman,http://dummyimage.com/163x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Removal of Infusion Device from Respiratory Tract, Via Natural or Artificial Opening",,,COMEDY,ROMANCE,,,,,,6620ef0dfc13ae0cffa24299,,
6625e6fe967796ed0924bf2e,Devour,197,2017,Bahrain,Kuphal and Sons,http://dummyimage.com/245x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Transfusion of Nonautologous Red Blood Cells into Central Vein, Open Approach",,,HORROR,,,,,,,6620ef0dfc13ae0cffa2429a,,
6625e6fe967796ed0924bf2f,The Man Who Shook the Hand of Vicente Fernandez,23,2015,China,Hand Inc,http://dummyimage.com/226x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Dilation of Right Radial Artery with Three Drug-eluting Intraluminal Devices, Percutaneous Approach",,,COMEDY,DRAMA,WESTERN,,,,,6620ef0dfc13ae0cffa2429b,,
6625e6fe967796ed0924bf30,Les Tuche,56,2010,Brazil,Yost and Sons,http://dummyimage.com/105x100.png/dddddd/000000,RELEASED,TV_SHOW,"Reposition Left Face Vein, Percutaneous Approach",,,COMEDY,,,,,,,6620ef0dfc13ae0cffa2429c,,
6625e6fe967796ed0924bf31,Freaks,23,2016,Philippines,Weimann-Kilback,http://dummyimage.com/116x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Revision of Drainage Device in Left Tarsal Joint, Percutaneous Endoscopic Approach",,,CRIME,DRAMA,HORROR,,,,,6620ef0dfc13ae0cffa2429d,,
6625e6fe967796ed0924bf32,"Purge: Anarchy, The",43,2005,France,Treutel and Sons,http://dummyimage.com/140x100.png/dddddd/000000,RELEASED,TV_SHOW,"Fragmentation in Small Intestine, External Approach",,,ACTION,HORROR,THRILLER,,,,,6620ef0dfc13ae0cffa2429e,,
6625e6fe967796ed0924bf33,Down From the Mountain,29,2015,China,"Jacobs, Schultz and Reilly",http://dummyimage.com/204x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Excision of Upper Vein, Percutaneous Endoscopic Approach",,,DOCUMENTARY,,,,,,,6620ef0dfc13ae0cffa2429f,,
6625e6fe967796ed0924bf34,"Private Life of Henry VIII, The",153,2006,Trinidad and Tobago,"Runolfsson, Fritsch and Bosco",http://dummyimage.com/236x100.png/dddddd/000000,RELEASED,TV_SHOW,"Supplement Thorax Lymphatic with Synthetic Substitute, Open Approach",,,COMEDY,DRAMA,,,,,,6620ef0dfc13ae0cffa242a0,,
6625e6fe967796ed0924bf35,Serena,150,2007,Sweden,Crist-Abernathy,http://dummyimage.com/194x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Excision of Appendix, Open Approach, Diagnostic",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242a1,,
6625e6fe967796ed0924bf36,Dear Wendy,150,2005,China,"Von, Russel and McKenzie",http://dummyimage.com/161x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Supplement Left Ureter with Synthetic Substitute, Via Natural or Artificial Opening",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242a2,,
6625e6fe967796ed0924bf37,"Mackintosh Man, The",161,2011,Pakistan,Mosciski Group,http://dummyimage.com/132x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Excision of Lower Esophagus, Percutaneous Approach",,,ACTION,DRAMA,THRILLER,,,,,6620ef0dfc13ae0cffa242a3,,
6625e6fe967796ed0924bf38,Brewster's Millions,42,2009,Brazil,Olson and Sons,http://dummyimage.com/137x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Introduction of Oxazolidinones into Central Vein, Open Approach",,,COMEDY,,,,,,,6620ef0dfc13ae0cffa242a4,,
6625e6fe967796ed0924bf39,Desperado,81,2018,Honduras,"Turcotte, Pfeffer and Mueller",http://dummyimage.com/220x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Supplement Inferior Mesenteric Vein with Autologous Tissue Substitute, Open Approach",,,ACTION,ROMANCE,WESTERN,,,,,6620ef0dfc13ae0cffa242a5,,
6625e6fe967796ed0924bf3a,Whoregasm,122,2015,China,"Wolf, Casper and Botsford",http://dummyimage.com/209x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Supplement Nasal Septum with Synthetic Substitute, Percutaneous Endoscopic Approach",,,(NO GENRES LISTED),,,,,,,6620ef0dfc13ae0cffa242a6,,
6625e6fe967796ed0924bf3b,Enlighten Up!,129,2013,Luxembourg,Volkman Group,http://dummyimage.com/221x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Revision of Autologous Tissue Substitute in Right Toe Phalanx, Percutaneous Approach",,,DOCUMENTARY,,,,,,,6620ef0dfc13ae0cffa242a7,,
6625e6fe967796ed0924bf3c,"Swedish Love Story, A (Kärlekshistoria, En)",16,2005,Finland,"Cremin, Murray and Jacobs",http://dummyimage.com/119x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Release Left Axillary Lymphatic, Percutaneous Approach",,,DRAMA,ROMANCE,,,,,,6620ef0dfc13ae0cffa242a8,,
6625e6fe967796ed0924bf3d,Celtic Pride,164,2015,China,Grimes-Mante,http://dummyimage.com/152x100.png/dddddd/000000,RELEASED,TV_SHOW,"Insertion of Neurostimulator Lead into Spinal Cord, Percutaneous Endoscopic Approach",,,COMEDY,,,,,,,6620ef0dfc13ae0cffa242a9,,
6625e6fe967796ed0924bf3e,Problem Child,195,2012,Russia,Gleichner-Graham,http://dummyimage.com/115x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Destruction of Left Shoulder Bursa and Ligament, Percutaneous Endoscopic Approach",,,CHILDREN,COMEDY,,,,,,6620ef0dfc13ae0cffa242aa,,
6625e6fe967796ed0924bf3f,Saving Santa,124,2013,Poland,"Roob, West and Rau",http://dummyimage.com/111x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Bypass Left Popliteal Artery to Lower Extremity Vein, Open Approach",,,ANIMATION,CHILDREN,COMEDY,,,,,6620ef0dfc13ae0cffa242ab,,
6625e6fe967796ed0924bf40,Three Seasons,114,2014,Slovenia,"Schuster, Dare and Hauck",http://dummyimage.com/103x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Replacement of Bladder with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242ac,,
6625e6fe967796ed0924bf41,"White Hunter, Black Heart",132,2011,Ecuador,Rau-Franecki,http://dummyimage.com/115x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Excision of Lumbar Nerve, Percutaneous Approach, Diagnostic",,,ADVENTURE,DRAMA,,,,,,6620ef0dfc13ae0cffa242ad,,
6625e6fe967796ed0924bf42,Beauty in Trouble (Kráska v nesnázích),171,2016,Japan,Stiedemann and Sons,http://dummyimage.com/191x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Repair Left Hip Bursa and Ligament, Percutaneous Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242ae,,
6625e6fe967796ed0924bf43,Dust,88,2005,Israel,Runte LLC,http://dummyimage.com/227x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Fragmentation in Stomach, External Approach",,,DRAMA,WESTERN,,,,,,6620ef0dfc13ae0cffa242af,,
6625e6fe967796ed0924bf44,I Confess,148,2003,Philippines,"Murphy, Cremin and Shanahan",http://dummyimage.com/240x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Drainage of Hymen with Drainage Device, Percutaneous Endoscopic Approach",,,THRILLER,,,,,,,6620ef0dfc13ae0cffa242b0,,
6625e6fe967796ed0924bf45,Still Walking (Aruitemo aruitemo),166,2020,Indonesia,Emmerich and Sons,http://dummyimage.com/232x100.png/dddddd/000000,RELEASED,TV_SHOW,"Replacement of Right Hip Joint with Metal Synthetic Substitute, Open Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242b1,,
6625e6fe967796ed0924bf46,W Delta Z (a.k.a. The Killing Gene),50,2013,Norway,Champlin-Hessel,http://dummyimage.com/190x100.png/dddddd/000000,RELEASED,TV_SHOW,"Removal of Drainage Device from Ureter, Via Natural or Artificial Opening Endoscopic",,,CRIME,HORROR,THRILLER,,,,,6620ef0dfc13ae0cffa242b2,,
6625e6fe967796ed0924bf47,Pontypool,50,2005,Japan,Heathcote Group,http://dummyimage.com/167x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Excision of Face Artery, Percutaneous Approach, Diagnostic",,,HORROR,THRILLER,,,,,,6620ef0dfc13ae0cffa242b3,,
6625e6fe967796ed0924bf48,71: Into The Fire (Pohwasogeuro),72,2019,Japan,"Kozey, Herman and Botsford",http://dummyimage.com/230x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Supplement Right Upper Leg with Nonautologous Tissue Substitute, Open Approach",,,WAR,,,,,,,6620ef0dfc13ae0cffa242b4,,
6625e6fe967796ed0924bf49,We Are What We Are,173,2013,Philippines,"Botsford, Rogahn and Hackett",http://dummyimage.com/226x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Excision of Right Glenoid Cavity, Open Approach, Diagnostic",,,DRAMA,HORROR,MYSTERY,THRILLER,,,,6620ef0dfc13ae0cffa242b5,,
6625e6fe967796ed0924bf4a,I Was a Male War Bride,24,2015,Thailand,Hagenes LLC,http://dummyimage.com/182x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Replacement of Right Acetabulum with Synthetic Substitute, Percutaneous Approach",,,COMEDY,ROMANCE,,,,,,6620ef0dfc13ae0cffa242b6,,
6625e6fe967796ed0924bf4b,"Final Cut, The",41,2006,China,"Treutel, Stroman and Hoeger",http://dummyimage.com/101x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Revision of Infusion Device in Right Eye, Percutaneous Approach",,,SCI_FI,THRILLER,,,,,,6620ef0dfc13ae0cffa242b7,,
6625e6fe967796ed0924bf4c,Easy Street,114,2013,China,Zieme LLC,http://dummyimage.com/169x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Transfer Right Foot Subcutaneous Tissue and Fascia with Skin, Subcutaneous Tissue and Fascia, Percutaneous Approach",,,COMEDY,,,,,,,6620ef0dfc13ae0cffa242b8,,
6625e6fe967796ed0924bf4d,Chimpanzee,46,2007,United States,"Larson, Carter and Champlin",http://dummyimage.com/241x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Supplement Left Upper Lobe Bronchus with Autologous Tissue Substitute, Open Approach",,,DOCUMENTARY,,,,,,,6620ef0dfc13ae0cffa242b9,,
6625e6fe967796ed0924bf4e,"Maria Full of Grace (Maria, Llena eres de gracia)",130,2014,Philippines,Steuber-Watsica,http://dummyimage.com/228x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Release Left Lower Lung Lobe, Percutaneous Endoscopic Approach",,,CRIME,DRAMA,,,,,,6620ef0dfc13ae0cffa242ba,,
6625e6fe967796ed0924bf4f,Love's Long Journey,134,2018,Poland,Heller and Sons,http://dummyimage.com/163x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Replacement of Right Internal Jugular Vein with Synthetic Substitute, Percutaneous Endoscopic Approach",,,DRAMA,ROMANCE,WESTERN,,,,,6620ef0dfc13ae0cffa242bb,,
6625e6fe967796ed0924bf50,Salmonberries,31,2016,Moldova,Botsford-Ondricka,http://dummyimage.com/105x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Supplement Right Thorax Muscle with Synthetic Substitute, Open Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242bc,,
6625e6fe967796ed0924bf51,Asterix and Cleopatra (Astérix et Cléopâtre),61,2019,Mauritania,Littel LLC,http://dummyimage.com/144x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Removal of Spacer from Left Wrist Joint, Percutaneous Approach",,,ACTION,ADVENTURE,ANIMATION,CHILDREN,COMEDY,,,6620ef0dfc13ae0cffa242bd,,
6625e6fe967796ed0924bf52,"Sleep Room, The",136,2004,Argentina,King and Sons,http://dummyimage.com/147x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Removal of External Fixation Device from Right Tibia, Open Approach",,,DRAMA,THRILLER,,,,,,6620ef0dfc13ae0cffa242be,,
6625e6fe967796ed0924bf53,Sleep Tight (Mientras duermes),51,2018,China,"Conroy, Purdy and Kerluke",http://dummyimage.com/124x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Drainage of Fetal Blood from Products of Conception, Via Natural or Artificial Opening Endoscopic",,,HORROR,THRILLER,,,,,,6620ef0dfc13ae0cffa242bf,,
6625e6fe967796ed0924bf54,Who Am I? (Wo shi shei),18,2012,Czech Republic,"King, Rice and Pfannerstill",http://dummyimage.com/148x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Drainage of Right Femoral Shaft with Drainage Device, Percutaneous Endoscopic Approach",,,ACTION,ADVENTURE,COMEDY,SCI_FI,THRILLER,,,6620ef0dfc13ae0cffa242c0,,
6625e6fe967796ed0924bf55,"Patrik Age 1.5 (Patrik 1,5)",36,2010,Indonesia,"Windler, Hilpert and Carroll",http://dummyimage.com/154x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Drainage of Left Shoulder Joint with Drainage Device, Open Approach",,,COMEDY,DRAMA,ROMANCE,,,,,6620ef0dfc13ae0cffa242c1,,
6625e6fe967796ed0924bf56,"Serious Man, A",22,2010,United States,Brakus-Windler,http://dummyimage.com/129x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Fusion of Right Sternoclavicular Joint, Open Approach",,,COMEDY,DRAMA,,,,,,6620ef0dfc13ae0cffa242c2,,
6625e6fe967796ed0924bf57,"Detective, The",90,2004,Lithuania,Weissnat and Sons,http://dummyimage.com/199x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Bypass Right Ulnar Artery to Right Lower Arm Artery with Nonautologous Tissue Substitute, Open Approach",,,CRIME,DRAMA,,,,,,6620ef0dfc13ae0cffa242c3,,
6625e6fe967796ed0924bf58,Attack on the Iron Coast,107,2014,Indonesia,"Bode, Kessler and Hagenes",http://dummyimage.com/101x100.png/dddddd/000000,RELEASED,TV_SHOW,"Extirpation of Matter from Trachea, Percutaneous Approach",,,ACTION,DRAMA,WAR,,,,,6620ef0dfc13ae0cffa242c4,,
6625e6fe967796ed0924bf59,Marvin's Room,99,2013,China,Grimes-Denesik,http://dummyimage.com/126x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Release Right Lower Leg Skin, External Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242c5,,
6625e6fe967796ed0924bf5a,Waterloo Bridge,15,2013,Vietnam,Mante Inc,http://dummyimage.com/228x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Destruction of Left Vocal Cord, Open Approach",,,DRAMA,WAR,,,,,,6620ef0dfc13ae0cffa242c6,,
6625e6fe967796ed0924bf5b,Rollercoaster,153,2013,Russia,McKenzie-Koepp,http://dummyimage.com/157x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,Intraoperative Radiation Therapy (IORT) of Stomach,,,DRAMA,THRILLER,,,,,,6620ef0dfc13ae0cffa242c7,,
6625e6fe967796ed0924bf5c,It's a Bird,199,2010,Vietnam,Marvin Group,http://dummyimage.com/183x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Extirpation of Matter from Hyoid Bone, Open Approach",,,(NO GENRES LISTED),,,,,,,6620ef0dfc13ae0cffa242c8,,
6625e6fe967796ed0924bf5d,Will Success Spoil Rock Hunter?,41,2011,Vietnam,"Pfannerstill, Williamson and Swift",http://dummyimage.com/146x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Revision of Internal Fixation Device in Left Radius, External Approach",,,COMEDY,ROMANCE,,,,,,6620ef0dfc13ae0cffa242c9,,
6625e6fe967796ed0924bf5e,Before Sunset,141,2017,Philippines,"Balistreri, Kulas and Sanford",http://dummyimage.com/169x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Monitoring of Respiratory Resistance, Via Natural or Artificial Opening",,,DRAMA,ROMANCE,,,,,,6620ef0dfc13ae0cffa242ca,,
6625e6fe967796ed0924bf5f,Waxworks (Das Wachsfigurenkabinett),133,2013,Czech Republic,Grimes-Hane,http://dummyimage.com/233x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Planar Nuclear Medicine Imaging of Kidneys, Ureters and Bladder using Iodine 131 (I-131)",,,COMEDY,DRAMA,ROMANCE,THRILLER,,,,6620ef0dfc13ae0cffa242cb,,
6625e6fe967796ed0924bf60,Body of Evidence,112,2008,Norway,"Lynch, Hyatt and Fritsch",http://dummyimage.com/248x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Removal of Autologous Tissue Substitute from Right Tibia, Percutaneous Endoscopic Approach",,,DRAMA,THRILLER,,,,,,6620ef0dfc13ae0cffa242cc,,
6625e6fe967796ed0924bf61,"Dark Hours, The",71,2016,Denmark,Wuckert-Schuppe,http://dummyimage.com/143x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Reposition Right Common Iliac Artery, Open Approach",,,HORROR,THRILLER,,,,,,6620ef0dfc13ae0cffa242cd,,
6625e6fe967796ed0924bf62,Dangerous Liaisons,118,2009,Brazil,Bernier LLC,http://dummyimage.com/196x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Extirpation of Matter from Left Vocal Cord, Via Natural or Artificial Opening Endoscopic",,,DRAMA,ROMANCE,,,,,,6620ef0dfc13ae0cffa242ce,,
6625e6fe967796ed0924bf63,Each Dawn I Die,138,2014,Thailand,O'Hara Group,http://dummyimage.com/250x100.png/dddddd/000000,RELEASED,TV_SHOW,"Destruction of Left Axillary Lymphatic, Percutaneous Endoscopic Approach",,,CRIME,DRAMA,THRILLER,,,,,6620ef0dfc13ae0cffa242cf,,
6625e6fe967796ed0924bf64,Resurrecting the Champ,65,2009,Venezuela,Champlin Inc,http://dummyimage.com/138x100.png/ff4444/ffffff,RELEASED,TV_SHOW,Osteopathic Treatment of Pelvis using Muscle Energy-Isotonic Forces,,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242d0,,
6625e6fe967796ed0924bf65,Othello,38,2010,Egypt,Schmitt Inc,http://dummyimage.com/125x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Restriction of Left Internal Carotid Artery with Extraluminal Device, Percutaneous Endoscopic Approach",,,DRAMA,ROMANCE,,,,,,6620ef0dfc13ae0cffa242d1,,
6625e6fe967796ed0924bf66,"Watcher, The",181,2011,China,"Herman, Jacobi and Mertz",http://dummyimage.com/121x100.png/dddddd/000000,RELEASED,TV_SHOW,"Removal of Radioactive Element from Lower Back, External Approach",,,CRIME,THRILLER,,,,,,6620ef0dfc13ae0cffa242d2,,
6625e6fe967796ed0924bf67,Lost for Life,129,2011,France,Emmerich-Stoltenberg,http://dummyimage.com/218x100.png/5fa2dd/ffffff,COMING_SOON,TV_SHOW,"Release Rectum, Via Natural or Artificial Opening",,,CRIME,DOCUMENTARY,,,,,,6620ef0dfc13ae0cffa242d3,,
6625e6fe967796ed0924bf68,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",73,2019,France,Schamberger-Wunsch,http://dummyimage.com/202x100.png/cc0000/ffffff,RELEASED,TV_SHOW,"Replacement of Left Lacrimal Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",,,ACTION,ANIMATION,DRAMA,FANTASY,SCI_FI,,,6620ef0dfc13ae0cffa242d4,,
6625e6fe967796ed0924bf69,Parineeta,53,2016,China,Grant-Conn,http://dummyimage.com/140x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Repair Face, Percutaneous Approach",,,DRAMA,MUSICAL,ROMANCE,,,,,6620ef0dfc13ae0cffa242d5,,
6625e6fe967796ed0924bf6a,God Grew Tired of Us,18,2003,Indonesia,"Yost, West and Gorczany",http://dummyimage.com/152x100.png/5fa2dd/ffffff,RELEASED,TV_SHOW,"Control Bleeding in Left Lower Arm, Open Approach",,,DOCUMENTARY,DRAMA,,,,,,6620ef0dfc13ae0cffa242d6,,
6625e6fe967796ed0924bf6b,"Porn Theater (Chatte à deux têtes, La)",101,2020,Portugal,Streich-Herzog,http://dummyimage.com/130x100.png/ff4444/ffffff,COMING_SOON,TV_SHOW,"Repair Musculoskeletal System in Products of Conception, Percutaneous Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242d7,,
6625e6fe967796ed0924bf6c,Vidal Sassoon: The Movie,191,2007,Philippines,Kassulke Group,http://dummyimage.com/134x100.png/ff4444/ffffff,RELEASED,TV_SHOW,"Repair Left Internal Jugular Vein, Percutaneous Approach",,,DOCUMENTARY,,,,,,,6620ef0dfc13ae0cffa242d8,,
6625e6fe967796ed0924bf6d,"Prize Winner of Defiance Ohio, The",190,2004,Cyprus,Gulgowski-Oberbrunner,http://dummyimage.com/218x100.png/cc0000/ffffff,COMING_SOON,TV_SHOW,"Replacement of Right Hand Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Open Approach",,,DRAMA,,,,,,,6620ef0dfc13ae0cffa242d9,,
6625e6fe967796ed0924bf6e,And You Thought Your Parents Were Weird,40,2017,Germany,"Boyle, Bernier and Shanahan",http://dummyimage.com/126x100.png/dddddd/000000,COMING_SOON,TV_SHOW,"Revision of Nonautologous Tissue Substitute in Right Finger Phalanx, Percutaneous Approach",,,CHILDREN,COMEDY,SCI_FI,,,,,6620ef0dfc13ae0cffa242da,,
6625e6fe967796ed0924bf6f,Stray Cat Rock: Delinquent Girl Boss (Nora-neko rokku: Onna banchô),136,2014,Pakistan,Kulas Group,http://dummyimage.com/222x100.png/dddddd/000000,RELEASED,TV_SHOW,"Dilation of Left Renal Artery, Open Approach",,,ACTION,CRIME,,,,,,6620ef0dfc13ae0cffa242db,,
6625e6fe967796ed0924bf70,Mr. & Mrs. Smith,112,2016,Poland,Hand Group,http://dummyimage.com/240x100.png/dddddd/000000,RELEASED,TV_SHOW,"Drainage of Left Thyroid Artery, Open Approach, Diagnostic",,,COMEDY,ROMANCE,,,,,,6620ef0dfc13ae0cffa242dc,,
